醫事機構代碼,醫事機構名稱,醫事機構地址,醫事機構電話,成人口罩剩餘數,兒童口罩剩餘數,來源資料時間
2341220015,臺南市山上區衛生所,臺南市山上區山上里３５－２號,(06)5781013,1888,1238,2020/02/25 15:03:38
2341230011,臺南市玉井區衛生所,臺南市玉井區玉田里中正路５號,(06)5742275,2137,1268,2020/02/25 15:03:38
2341240017,臺南市楠西區衛生所,臺南市楠西區楠西里中正路２２６號,(06)5751006,1902,1120,2020/02/25 15:03:38
2341250013,台南市南化區衛生所,臺南市南化區南化里２２６－１號,(06)5771139,862,1094,2020/02/25 15:03:38
2341260019,臺南市左鎮區衛生所,臺南市左鎮區中正里１７２之１５號,(06)5731114,2734,1298,2020/02/25 15:03:38
2341270015,台南市仁德區衛生所,臺南市仁德區仁德里中山路６０６巷２號,(06)2704153,1637,1134,2020/02/25 15:03:38
2341280011,台南市歸仁區衛生所,臺南市歸仁區中正北路１段１號,(06)2304030,1074,1096,2020/02/25 15:03:38
2341290017,台南市關廟區衛生所,臺南市關廟區山西里中正路１０００號,(06)5952395,872,1040,2020/02/25 15:03:38
2341300018,臺南市龍崎區衛生所,臺南市龍崎區崎頂里新市子１５８號,(06)5941397,652,1382,2020/02/25 15:03:38
2341310014,臺南市永康區衛生所,臺南市永康區永康里文化路５１號,(06)2326507,736,746,2020/02/25 15:03:38
2342010013,高雄市鳳山區衛生所,高雄市鳳山區經武路３４巷２號,(07)7430437,770,922,2020/02/25 15:03:38
2342020019,高雄市岡山區衛生所,高雄市岡山區壽天里公園路５０號,(07)6212015,396,902,2020/02/25 15:03:38
2342030015,高雄市旗山區衛生所,高雄市旗山區中正路１９７號,(07)6612054,2134,1266,2020/02/25 15:03:38
2342040011,高雄市美濃區衛生所,高雄市美濃區美中路２４６號,(07)6812064,1364,1192,2020/02/25 15:03:38
2342050017,高雄市林園區衛生所,高雄市林園區林園里林園北路186號,(07)6412404,94,844,2020/02/25 15:03:38
2342060013,高雄市大寮區衛生所,高雄市大寮區永芳里進學路１２９巷２－１號,(07)7816819,502,856,2020/02/25 15:03:38
2342070019,高雄市大樹區衛生所,高雄市大樹區龍目路１５８號,(07)6512935,762,930,2020/02/25 15:03:38
2342080015,高雄市仁武區衛生所,高雄市仁武區仁武里地政街２３號,(07)3711434,380,720,2020/02/25 15:03:38
2342100012,高雄市鳥松區衛生所,高雄市鳥松區鳥松里文前路文北巷一弄４號,(07)7316404,358,724,2020/02/25 15:03:38
2342110018,高雄市橋頭區衛生所,高雄市橋頭區橋頭里隆豊路５號,(07)6113516,280,919,2020/02/25 15:03:38
2342120014,高雄市燕巢區衛生所,高雄市燕巢區南燕里中興路２號,(07)6161148,126,762,2020/02/25 15:03:38
2342130010,高雄市田寮區衛生所,高雄市田寮區南安里崗北路３２號,(07)6361504,514,1238,2020/02/25 15:03:38
2342140016,高雄市阿蓮區衛生所,高雄市阿蓮區民生路９４－１號,(07)6317141,188,806,2020/02/25 15:03:38
2342150012,高雄市路竹區衛生所,高雄市路竹區竹南里國昌路８６巷２２號,(07)6962449,678,1000,2020/02/25 15:03:38
2342160018,高雄市湖內區衛生所,高雄市湖內區湖中路２０３號,(07)6993009,1066,1180,2020/02/25 15:03:38
2342170014,高雄市茄萣區衛生所,高雄市茄萣區吉定里濱海路二段１號,(07)6989275,410,863,2020/02/25 15:03:38
2342180010,高雄市永安區衛生所,高雄市永安區永安路２６號,(07)6912015,4,420,2020/02/25 15:03:38
2342190016,高雄市彌陀區衛生所,高雄市彌陀區彌仁里中華路一巷五弄一號,(07)6175307,984,986,2020/02/25 15:03:38
2342200017,高雄市梓官區衛生所,高雄市梓官區梓信里公館路４５號,(07)6103050,460,848,2020/02/25 15:03:38
2342210013,高雄市六龜區衛生所,高雄市六龜區民治路１６號,(07)6891244,2642,1274,2020/02/25 15:03:38
2342220019,高雄市甲仙區衛生所,高雄市甲仙區和安里中山路５２號,(07)6751029,3046,1362,2020/02/25 15:03:38
2342230015,高雄市杉林區衛生所,高雄市杉林區上平里山仙路９３巷２號,(07)6771319,1778,1112,2020/02/25 15:03:38
2342240011,高雄市內門區衛生所,高雄市內門區觀亭里１６鄰中埔頭２０號,(07)6671088,2152,1226,2020/02/25 15:03:38
2342250017,高雄市茂林區衛生所,高雄市茂林區茂林里茂林巷８－４號,(07)6801046,3488,1496,2020/02/25 15:03:38
2342260013,高雄市桃源區衛生所,高雄市桃源區桃源里南進巷１８８－１號,(07)6861126,3498,1506,2020/02/25 15:03:38
2342270019,高雄市那瑪夏區衛生所,高雄市那瑪夏區瑪雅里６鄰平和巷２５２號,(07)6701142,2188,802,2020/02/25 15:03:38
2343010017,屏東縣屏東市衛生所,屏東縣屏東市建國路９２號,(08)7538701,150,518,2020/02/25 15:03:38
2343020013,屏東縣潮州鎮衛生所,屏東縣潮州鎮三共里永坤路１０７號,(08)7882131,914,798,2020/02/25 15:03:38
2343030019,屏東縣東港鎮衛生所,屏東縣東港鎮朝安里新生三路２３號,(08)8325310,340,890,2020/02/25 15:03:38
2343040015,屏東縣恆春鎮衛生所,屏東縣恆春鎮城南里文化路７８號,(08)8892140,148,248,2020/02/25 15:03:38
2343050011,屏東縣萬丹鄉衛生所,屏東縣萬丹鄉四維村萬丹路一段５０１號,(08)7772049,220,598,2020/02/25 15:03:38
2343060017,屏東縣長治鄉衛生所,屏東縣長治鄉進興村潭頭路３號,(08)7368734,428,744,2020/02/25 15:03:38
2343070013,屏東縣麟洛鄉衛生所,屏東縣麟洛鄉麟蹄村中山路１５６－１號,(08)7221152,936,978,2020/02/25 15:03:38
2343080019,屏東縣九如鄉衛生所,屏東縣九如鄉九如路二段２４７號,(08)7392006,502,656,2020/02/25 15:03:38
2343090015,屏東縣里港鄉衛生所,屏東縣里港鄉大平村中山路１０３–１號,(08)7751711,70,460,2020/02/25 15:03:38
2343100016,屏東縣鹽埔鄉衛生所,屏東縣鹽埔鄉鹽北村勝利路１８７號,(08)7932474,248,804,2020/02/25 15:03:38
2343110012,屏東縣高樹鄉衛生所,屏東縣高樹鄉長榮村南昌路１２–２號,(08)7962026,2002,1074,2020/02/25 15:03:38
2343120018,屏東縣萬巒鄉衛生所,屏東縣萬巒鄉萬全村褒忠路１４－２號,(08)7811794,1320,718,2020/02/25 15:03:38
2343130014,屏東縣內埔鄉衛生所,屏東縣內埔鄉內埔村中興路１９１號,(08)7792414,0,124,2020/02/25 15:03:38
2343140010,屏東縣竹田鄉衛生所,屏東縣竹田鄉竹田村中山路２５號,(08)7710445,174,730,2020/02/25 15:03:38
2343150016,屏東縣新埤鄉衛生所,屏東縣新埤鄉新埤村中正路３８號,(08)7971090,1460,1167,2020/02/25 15:03:38
2343160012,屏東縣枋寮鄉衛生所,屏東縣枋寮鄉枋寮村德興路７７號,(08)8782940,322,648,2020/02/25 15:03:38
2343170018,屏東縣新園鄉衛生所,屏東縣新園鄉仙吉村仙吉路８９－２號,(08)8681293,226,522,2020/02/25 15:03:38
2343180014,屏東縣崁頂鄉衛生所,屏東縣崁頂鄉崁頂村興農路２９–９號,(08)8631454,1078,934,2020/02/25 15:03:38
2343190010,屏東縣林邊鄉衛生所,屏東縣林邊鄉光林村和平路４５號,(08)8752076,782,882,2020/02/25 15:03:38
2343200011,屏東縣南州鄉衛生所,屏東縣南州鄉溪南村人和路２３９號,(08)8642224,559,886,2020/02/25 15:03:38
2343210017,屏東縣佳冬鄉衛生所,屏東縣佳冬鄉六根村佳和路８７－１號,(08)8662018,144,754,2020/02/25 15:03:38
2343220013,屏東縣琉球鄉衛生所,屏東縣琉球鄉本福村中山路５１號,(08)8612513,100,748,2020/02/25 15:03:38
2343230019,屏東縣車城鄉衛生所,屏東縣車城鄉福安村福安路２之３０號,(08)8821300,541,828,2020/02/25 15:03:38
2343240015,屏東縣滿州鄉衛生所,屏東縣滿州鄉滿州村中山路３１號,(08)8801279,362,688,2020/02/25 15:03:38
2343250011,屏東縣枋山鄉衛生所,屏東縣枋山鄉枋山村枋山路９８號,(08)8761150,1572,1040,2020/02/25 15:03:38
2343260017,屏東縣三地門鄉衛生所,屏東縣三地門鄉三地村行政街４號,(08)7991284,3008,1356,2020/02/25 15:03:38
2343270013,屏東縣霧台鄉衛生所,屏東縣霧台鄉霧台村神山巷６８號,(08)7902232,3239,1453,2020/02/25 15:03:38
2343280019,屏東縣瑪家鄉衛生所,屏東縣瑪家鄉北葉村風景巷８６號,(08)7991164,526,738,2020/02/25 15:03:38
2343290015,屏東縣泰武鄉衛生所,屏東縣泰武鄉佳平村１７９號,(08)7832059,3384,1508,2020/02/25 15:03:38
2343300016,屏東縣來義鄉衛生所,屏東縣來義鄉古樓村中正路９０號,(08)7850103,3164,1352,2020/02/25 15:03:38
2343310012,屏東縣春日鄉衛生所,屏東縣春日鄉春日村春日路１７６號,(08)8780358,2450,1218,2020/02/25 15:03:38
2343320018,屏東縣獅子鄉衛生所,屏東縣獅子鄉楓林村楓林二巷３１號,(08)8771324,3668,1484,2020/02/25 15:03:38
2343330014,屏東縣牡丹鄉衛生所,屏東縣牡丹鄉石門村１９號,(08)8831013,2520,998,2020/02/25 15:03:38
2344010011,澎湖縣馬公市第一衛生所,澎湖縣馬公市樹德路３６號,(06)9273958,120,676,2020/02/25 15:03:38
2344011027,澎湖縣馬公市第二衛生所,澎湖縣馬公市鎖港里２４０號,(06)9951354,750,792,2020/02/25 15:03:38
2344011036,澎湖縣馬公市第三衛生所,澎湖縣馬公市西文里１１８之２號,(06)9211723,290,956,2020/02/25 15:03:38
2344020017,澎湖縣湖西鄉衛生所,澎湖縣湖西鄉湖西村１５１－１號,(06)9921271,628,860,2020/02/25 15:03:38
2344030013,澎湖縣白沙鄉衛生所,澎湖縣白沙鄉赤崁村３５９號,(06)9931044,320,696,2020/02/25 15:03:38
2344030022,澎湖縣白沙鄉鳥嶼衛生所,澎湖縣白沙鄉鳥嶼村漁港新村３號,(06)9916092,3030,1532,2020/02/25 15:03:38
2344030031,澎湖縣白沙鄉吉貝衛生所,澎湖縣白沙鄉吉貝村８－１３號,(06)9911430,2910,1478,2020/02/25 15:03:38
2344040019,澎湖縣西嶼鄉衛生所,澎湖縣西嶼鄉池東村２２２號,(06)9981115,1080,1120,2020/02/25 15:03:38
2344050015,澎湖縣望安鄉衛生所,澎湖縣望安鄉西安村３６－７號,(06)9991036,1999,1590,2020/02/25 15:03:38
2344050024,澎湖縣望安鄉將軍衛生所,澎湖縣望安鄉將軍村１２鄰將軍澳１之３號,(06)9902066,3528,1690,2020/02/25 15:03:38
2344060011,澎湖縣七美鄉衛生所,澎湖縣七美鄉中和村埔內５４號,(06)9971005,666,1196,2020/02/25 15:03:38
2345010015,花蓮縣花蓮市衛生所,花蓮縣花蓮市新興路２００號,(03)8230232,628,584,2020/02/25 15:03:38
2345020011,花蓮縣鳳林鎮衛生所,花蓮縣鳳林鎮公正街８之１號,(03)8761116,784,921,2020/02/25 15:03:38
2345030017,花蓮縣玉里鎮衛生所,花蓮縣玉里鎮泰昌里中正路１５２號,(03)8882046,1548,1054,2020/02/25 15:03:38
2345040013,花蓮縣新城鄉衛生所,花蓮縣新城鄉北埔村北埔路１６０號,(03)8266781,572,496,2020/02/25 15:03:38
2345050019,花蓮縣吉安鄉衛生所,花蓮縣吉安鄉吉安村吉安路２段１３２號,(03)8521113,343,559,2020/02/25 15:03:38
2345060015,花蓮縣壽豐鄉衛生所,花蓮縣壽豐鄉壽豐村公園路２８巷１０號,(03)8652101,828,820,2020/02/25 15:03:38
2345070011,花蓮縣光復鄉衛生所,花蓮縣光復鄉大馬村中學街１５８號,(03)8701114,2140,1108,2020/02/25 15:03:38
2345090013,花蓮縣瑞穗鄉衛生所,花蓮縣瑞穗鄉瑞穗村民生街７５號,(03)8872045,1273,957,2020/02/25 15:03:38
2345100014,花蓮縣富里鄉衛生所,花蓮縣富里鄉富里村中山路２０３號,(03)8831029,245,783,2020/02/25 15:03:38
2345110010,花蓮縣秀林鄉衛生所,花蓮縣秀林鄉秀林村１２鄰秀林路８８號,(03)8612122,244,88,2020/02/25 15:03:38
2345120016,花蓮縣萬榮鄉衛生所,花蓮縣萬榮鄉萬榮村１２號,(03)8751651,1044,981,2020/02/25 15:03:38
2345130012,花蓮縣卓溪鄉衛生所,花蓮縣卓溪鄉卓溪村中正路６５號,(03)8882592,1521,934,2020/02/25 15:03:38
2346010019,台東縣台東巿衛生所,台東縣台東市大同路５１號,(089)350757,404,456,2020/02/25 15:03:38
2346020015,台東縣成功鎮衛生所,台東縣成功鎮忠仁里中山東路６４號,(089)851419,116,460,2020/02/25 15:03:38
2346030011,臺東縣關山鎮衛生所,台東縣關山鎮中福里中華路７８號,(089)811042,528,616,2020/02/25 15:03:38
2346040017,台東縣卑南鄉衛生所,台東縣卑南鄉太平村和平路１３２號,(089)382042,786,768,2020/02/25 15:03:38
2346050013,台東縣大武鄉衛生所,台東縣大武鄉大武村濱海路１００號,(089)791325,805,726,2020/02/25 15:03:38
2346060019,台東縣太麻里鄉衛生所,台東縣太麻里鄉泰和村２鄰民權路６６號,(089)781220,825,757,2020/02/25 15:03:38
2346070015,臺東縣東河鄉衛生所,臺東縣東河鄉東河村南東河路１０鄰３００號,(089)896289,771,1108,2020/02/25 15:03:38
2346080011,台東縣長濱鄉衛生所,台東縣長濱鄉長濱村中興路４６號,(089)831022,1272,824,2020/02/25 15:03:38
2346090017,台東縣鹿野鄉衛生所,台東縣鹿野鄉鹿野村中華路１段４１８號,(089)551074,1390,942,2020/02/25 15:03:38
2346100018,台東縣池上鄉衛生所,台東縣池上鄉中山路１０４號,(089)862609,0,520,2020/02/25 15:03:38
2346110014,台東縣綠島鄉衛生所,台東縣綠島鄉中寮村１－１號,(089)672511,908,955,2020/02/25 15:03:38
2346120010,台東縣延平鄉衛生所,台東縣延平鄉桃源村昇平路１１號,(089)561040,2539,1130,2020/02/25 15:03:38
2346130016,台東縣海端鄉衛生所,台東縣海端鄉海端村３鄰２９號,(089)931391,612,726,2020/02/25 15:03:38
2346140012,台東縣達仁鄉衛生所,台東縣達仁鄉安朔村復興路１２２號,(089)702209,3528,1558,2020/02/25 15:03:38
2346150018,台東縣金峰鄉衛生所,台東縣金峰鄉賓茂村１鄰１４號,(089)772201,2750,1087,2020/02/25 15:03:38
2346160014,台東縣蘭嶼鄉衛生所,台東縣蘭嶼鄉紅頭村３６號,(089)732575,3296,1445,2020/02/25 15:03:38
2390010010,金門縣金城鎮衛生所,金門縣金城鎮民權路１４７號,(082)325059,815,863,2020/02/25 15:03:38
2390020016,金門縣金沙鎮衛生所,金門縣金沙鎮三民路１６號,(082)333597,594,750,2020/02/25 15:03:38
2390030030,金門縣金湖鎮衛生所,金門縣金湖鎮正義里成功７號之１,(082)336662,1024,772,2020/02/25 15:03:38
2390040518,金門縣金寧鄉衛生所,金門縣金寧鄉盤山村仁愛新屯２之１號,(082)325735,612,300,2020/02/25 15:03:38
2390050032,金門縣烈嶼鄉衛生所,金門縣烈嶼鄉西口村西方６－５號,(082)362078,400,532,2020/02/25 15:03:38
2391020010,連江縣北竿鄉衛生所,連江縣北竿鄉塘岐村２５號,(083)655592,1384,1008,2020/02/25 15:03:38
2391030016,連江縣莒光鄉西莒衛生所,連江縣莒光鄉青帆村１４－１號,(083)689122,4203,1714,2020/02/25 15:03:38
2391030026,連江縣莒光鄉東莒衛生所,連江縣莒光鄉大坪村３０－１號,(083)689038,3111,1723,2020/02/25 15:03:38
2391040012,連江縣東引鄉衛生所,連江縣東引鄉中柳村１２３號,(083)677206,3131,1613,2020/02/25 15:03:38
5901010058,安郁藥局,台北市松山區八德路３段１２巷５１弄１６號１樓,(02)25774551,0,670,2020/02/25 15:03:38
5901010076,榮星藥局,台北市松山區南京東路４段１３３巷５弄１號,(02)27124696,0,117,2020/02/25 15:03:38
5901010085,安世藥局,台北市松山區南京東路４段１３３巷５弄９號,(02)27133405,0,334,2020/02/25 15:03:38
5901010094,明一藥局,台北市松山區南京東路５段５９巷２８弄２５號１樓,(02)27691654,6,536,2020/02/25 15:03:38
5901010165,傑安藥局,台北市松山區八德路２段４３７巷７弄８號１樓,(02)27524155,0,520,2020/02/25 15:03:38
5901010174,仁弘藥局,台北市松山區民生東路３段１１３巷２５弄６號１樓,(02)27136764,0,280,2020/02/25 15:03:38
5901010192,益華藥局,台北市松山區民生東路５段１３８巷６號,(02)27624898,4,292,2020/02/25 15:03:38
5901010272,德靈藥局,台北市松山區富錦街５４８號,(02)27646998,114,784,2020/02/25 15:03:38
5901010290,健全藥局,台北市松山區民權東路３段１０３巷２０號,(02)27128293,0,622,2020/02/25 15:03:38
5901010496,瑞昌大藥局,台北市松山區民權東路３段１０３巷１０號,(02)27151881,0,694,2020/02/25 15:03:38
5901010576,合生藥局,台北市松山區南京東路５段１２３巷４５號１樓,(02)27602932,2,260,2020/02/25 15:03:38
5901011662,上允藥局,台北市松山區民生東路５段７８號,(02)27696905,160,988,2020/02/25 15:03:38
5901011699,建東大藥局,台北市松山區三民路９７號１樓,(02)27676237,0,642,2020/02/25 15:03:38
5901011733,和諧藥局,台北市松山區民生東路５段１４８號２樓,(02)27568580,378,1064,2020/02/25 15:03:38
5901011751,德恩藥師藥局,台北市松山區八德路２段３７８號１樓,(02)27782829,0,204,2020/02/25 15:03:38
5901011760,延壽藥局,台北市松山區延壽街３２７號,(02)27685159,88,857,2020/02/25 15:03:38
5901011975,萬泰藥局,台北市松山區敦化北路２２２巷３８號,(02)27135891,16,288,2020/02/25 15:03:38
5901012203,博荃藥局,台北市松山區敦化北路４巷５１號,(02)27316736,396,502,2020/02/25 15:03:38
5901012383,德川中西藥局,台北市松山區八德路４段９６號,(02)27683399,181,1242,2020/02/25 15:03:38
5901012409,家音藥局,台北市松山區民生東路５段７３號,(02)37652080,6,98,2020/02/25 15:03:38
5901012454,敦北藥局,台北市松山區民生東路４段８０巷５號,(02)27155691,438,618,2020/02/25 15:03:38
5901012490,中美藥局,台北市松山區富錦街５３１號,(02)27627468,48,492,2020/02/25 15:03:38
